IDCode,n_items,accuracy,avg_rt,var_rt,rt_cv,longest_correct_streak,longest_incorrect_streak,consecutive_correct_rate
gyge774,57.0,0.7543859649122807,14.126087719298244,161.45995815347743,0.8995193684615049,20.0,3.0,0.6071428571428571
vyda893,57.0,0.21052631578947367,3.8188070175438598,9.337651034116544,0.8001862930557059,4.0,30.0,0.08928571428571429
vuvy608,57.0,0.8421052631578947,16.435543859649123,507.8647750224467,1.3711657802658803,21.0,2.0,0.7142857142857143
vizo712,57.0,0.7894736842105263,9.78022807017544,67.48569113901944,0.839956639858613,16.0,2.0,0.6428571428571429
givi158,57.0,0.6491228070175439,21.591140350877193,509.91123584840216,1.0458555619312653,8.0,5.0,0.48214285714285715
caro445,57.0,0.7894736842105263,17.976859649122808,213.59765068619987,0.8129885106270779,22.0,4.0,0.6785714285714286
nene689,57.0,0.8596491228070176,16.91463157894737,347.43715138208023,1.1019847513589442,18.0,2.0,0.75
ryfy568,57.0,0.6491228070175439,13.096456140350876,155.3446654361372,0.951687530961804,8.0,3.0,0.4107142857142857
johy783,57.0,0.49122807017543857,21.398991228070177,473.9670495475408,1.0173743275881428,8.0,6.0,0.30357142857142855
sulo956,57.0,0.6491228070175439,20.424245614035087,428.05638421389403,1.0129883829543518,11.0,4.0,0.48214285714285715
gony054,57.0,0.8245614035087719,17.739719298245614,337.7340099504542,1.0359544366198006,14.0,3.0,0.7321428571428571
puca767,57.0,0.7368421052631579,20.400964912280703,389.29458497255627,0.9671380554954143,13.0,3.0,0.5535714285714286
baky109,57.0,0.45614035087719296,14.960701754385966,135.92912550321117,0.7792993180478629,7.0,13.0,0.32142857142857145
mabo887,57.0,0.7368421052631579,16.66811403508772,299.0629143864662,1.0375160351168078,13.0,4.0,0.5892857142857143
cona428,57.0,0.7894736842105263,17.64,1082.2982717967259,1.8649831042613354,25.0,3.0,0.6607142857142857
lilo882,57.0,0.7543859649122807,19.161456140350875,287.1404127531015,0.8843387405740288,14.0,3.0,0.5892857142857143
gycy436,57.0,0.7368421052631579,15.372877192982456,176.2494711891134,0.8635922842880004,22.0,7.0,0.6071428571428571
jyri631,57.0,0.8070175438596491,21.542596491228068,761.8300627917137,1.2812415270150241,18.0,3.0,0.6964285714285714
safu128,57.0,0.8771929824561403,23.330140350877194,298.4510342067356,0.7404899909484611,32.0,3.0,0.8035714285714286
fore104,57.0,0.8070175438596491,18.59235087719298,219.64182160593668,0.797119092815619,17.0,2.0,0.6607142857142857
zabe850,57.0,0.8245614035087719,18.113947368421055,212.56548594360905,0.8048839613415213,21.0,2.0,0.6964285714285714
woci389,57.0,0.7719298245614035,20.63177192982456,451.5116736756266,1.029906889486062,13.0,3.0,0.5892857142857143
kygi723,57.0,0.7543859649122807,19.68750877192982,330.34142882819555,0.923189288439357,18.0,6.0,0.6607142857142857
qejy219,57.0,0.8771929824561403,15.29840350877193,206.22470910897556,0.9386944242457181,17.0,2.0,0.7857142857142857
jago498,57.0,0.7894736842105263,16.40105263157895,342.93711731473996,1.1291081031623227,13.0,3.0,0.6607142857142857
buby593,57.0,0.8070175438596491,12.674649122807017,115.35702710623433,0.847395361029993,26.0,3.0,0.6785714285714286
dapu822,57.0,0.7894736842105263,22.582894736842103,1170.6182442649122,1.515053726561946,12.0,4.0,0.6607142857142857
sugu976,57.0,0.5964912280701754,10.59563157894737,103.43311491600876,0.9598490797948743,11.0,8.0,0.4642857142857143
wuxa997,57.0,0.631578947368421,22.469666666666665,206.19494871130954,0.6390610978611613,12.0,13.0,0.5357142857142857
tiqy778,57.0,0.7894736842105263,14.340035087719299,154.65124717196113,0.8672144373313563,25.0,2.0,0.6428571428571429
xyfe491,57.0,0.42105263157894735,15.060456140350878,157.49433101351815,0.8332864835698611,6.0,8.0,0.21428571428571427
ryhy064,57.0,0.8421052631578947,14.435105263157894,247.23499428693611,1.089268678385881,35.0,4.0,0.7678571428571429
kufi222,57.0,0.7192982456140351,11.362736842105262,51.337239863142216,0.6305700058681488,20.0,6.0,0.5714285714285714
xaja332,57.0,0.7368421052631579,17.46136842105263,230.37276887136588,0.8692351809004151,17.0,5.0,0.625
fofa613,57.0,0.5789473684210527,11.402649122807018,29.807658748793862,0.478804443496388,9.0,9.0,0.44642857142857145
viba035,57.0,0.5614035087719298,17.992824561403506,161.06977792789786,0.7053548949378481,12.0,10.0,0.4107142857142857
qewy924,57.0,0.8070175438596491,10.795578947368423,54.48529434246554,0.683744290704777,14.0,4.0,0.7142857142857143
pytu496,57.0,0.6842105263157895,14.428771929824558,177.72488161729325,0.9239420821522629,13.0,4.0,0.5178571428571429
tosa657,57.0,0.8421052631578947,11.914175438596493,122.20475031896929,0.9278548733839371,15.0,2.0,0.7321428571428571
keri121,57.0,0.9473684210526315,12.626877192982455,94.15765479119673,0.7684787446177299,49.0,2.0,0.9285714285714286
bofi991,57.0,0.6140350877192983,16.532526315789475,166.93698433917604,0.7815145342800187,12.0,7.0,0.4642857142857143
bihi184,57.0,0.17543859649122806,12.843859649122809,141.88304268024748,0.9274055604926227,5.0,36.0,0.10714285714285714
piro376,57.0,0.7368421052631579,23.522988304093566,497.16906435958293,0.9478935237917722,21.0,5.0,0.625
zejy480,57.0,0.543859649122807,16.571964912280702,384.37190915410395,1.1830465007777,6.0,6.0,0.39285714285714285
zapy404,57.0,0.631578947368421,19.841666666666665,206.97681400684516,0.7250746129396349,11.0,6.0,0.4642857142857143
lusi512,57.0,0.6842105263157895,23.411824561403506,346.85251112879075,0.7954944618636478,12.0,8.0,0.5714285714285714
sedo490,57.0,0.2807017543859649,16.629421052631578,121.10656623100724,0.661769451787007,4.0,12.0,0.14285714285714285
davu999,57.0,0.7543859649122807,15.928929824561402,229.49230103754704,0.9510371047292823,12.0,3.0,0.5892857142857143
buby236,57.0,0.2807017543859649,11.480964912280701,165.08905150916348,1.1191305377687668,11.0,23.0,0.19642857142857142
weru214,57.0,0.7719298245614035,14.305508771929825,108.647665095755,0.7286297352684937,12.0,3.0,0.625
tyly265,57.0,0.3508771929824561,19.72535087719298,543.3242253696274,1.1816933662466986,4.0,17.0,0.19642857142857142
nise834,57.0,0.2631578947368421,15.338429824561405,170.04667896835056,0.8501649056270106,8.0,21.0,0.17857142857142858
voxy002,57.0,0.24561403508771928,6.07240350877193,39.356431151832716,1.0331115865773248,6.0,25.0,0.14285714285714285
fypi681,57.0,0.6842105263157895,16.51217543859649,433.53108579456455,1.260973115916212,9.0,6.0,0.5357142857142857
xopa120,57.0,0.24561403508771928,13.478719298245615,148.64872680223996,0.9045487293443344,7.0,36.0,0.16071428571428573
wari483,57.0,0.6491228070175439,23.923947368421054,200.2753488462876,0.5915356320281213,21.0,9.0,0.5535714285714286
kegy317,57.0,0.7543859649122807,14.351736842105263,162.99628798843986,0.8895787388553453,21.0,3.0,0.625
geka905,57.0,0.7543859649122807,22.305824561403508,352.69942171033836,0.8419457164103625,21.0,3.0,0.6071428571428571
lore323,57.0,0.3508771929824561,17.1375350877193,116.45652997583021,0.6296998150177366,5.0,9.0,0.17857142857142858
vane668,57.0,0.8771929824561403,27.209175438596493,701.0984254338501,0.9731372905043065,23.0,2.0,0.8035714285714286
zuxy510,57.0,0.10526315789473684,14.252526315789474,142.97953093925045,0.8389673937876074,2.0,26.0,0.03571428571428571
masu336,57.0,0.7368421052631579,13.018754385964911,81.84618019692982,0.6949119405249823,11.0,3.0,0.625
xise560,57.0,0.6842105263157895,17.72640350877193,166.5212374637375,0.727971176044944,11.0,5.0,0.5357142857142857
zomi496,57.0,0.5964912280701754,24.933684210526316,704.2238113351035,1.0643118508744385,6.0,5.0,0.35714285714285715
lilu285,57.0,0.24561403508771928,26.795631578947365,645.1286666496396,0.9478926861433279,3.0,15.0,0.07142857142857142
heqi003,57.0,0.21052631578947367,14.268614035087717,374.224325237359,1.3557643706504807,5.0,30.0,0.125
jise415,57.0,0.8771929824561403,11.452526315789473,133.6860820329261,1.0095824661282726,26.0,2.0,0.7857142857142857
vabe169,57.0,0.8771929824561403,15.125526315789475,158.79681320673558,0.8331254393248775,26.0,3.0,0.8035714285714286
kofa904,57.0,0.47368421052631576,21.891421052631582,617.618973244251,1.1352365374544582,6.0,8.0,0.30357142857142855
peqo117,57.0,0.17543859649122806,14.406149122807017,134.9661481682135,0.8064259988812547,4.0,37.0,0.08928571428571429
gaho243,57.0,0.7368421052631579,21.364210526315794,288.3981859757206,0.794894355780415,14.0,4.0,0.6071428571428571
mude815,57.0,0.3157894736842105,9.627912280701754,69.7931419966322,0.867709296178874,4.0,15.0,0.16071428571428573
raxe285,57.0,0.6491228070175439,11.676859649122807,129.9507561713189,0.9762551665647707,14.0,9.0,0.5714285714285714
qami382,57.0,0.8245614035087719,18.87822807017544,325.59568287503134,0.9558243505280757,15.0,2.0,0.6607142857142857
bebo956,57.0,0.45614035087719296,21.89198245614035,303.41039475355575,0.7956647833420363,5.0,14.0,0.2857142857142857
cofi309,57.0,0.7719298245614035,28.596824561403512,685.515552516886,0.9155685056029164,29.0,3.0,0.6607142857142857
buqe642,57.0,0.8245614035087719,13.77759649122807,166.1230213387375,0.9354949540417482,15.0,2.0,0.6964285714285714
vuzo690,57.0,0.7017543859649122,22.269070175438596,712.2405744601658,1.1984261350747978,12.0,3.0,0.5535714285714286
posy958,57.0,0.8070175438596491,15.658350877192982,187.5913362554903,0.8747025001219346,26.0,10.0,0.7857142857142857
gaga585,57.0,0.7017543859649122,14.088543859649123,121.73907749863723,0.7831571096623704,21.0,4.0,0.5714285714285714
vopa930,57.0,0.7192982456140351,17.291298245614037,235.36781417731837,0.8872498515694439,11.0,3.0,0.5357142857142857
xutu412,57.0,0.9473684210526315,15.192508771929823,235.43785654962403,1.0099704141661676,32.0,1.0,0.9107142857142857
doxi119,57.0,0.42105263157894735,15.226947368421053,410.26286648527565,1.3302040275277314,5.0,9.0,0.21428571428571427
feqy379,57.0,0.7894736842105263,16.29177192982456,154.47566666818605,0.7628896402117779,20.0,4.0,0.6785714285714286
xypo299,57.0,0.42105263157894735,20.111947368421053,286.99118148393643,0.8423258953245685,8.0,13.0,0.30357142857142855
gahu141,57.0,0.8596491228070176,13.046122807017547,146.79822425042292,0.9287074698855297,16.0,2.0,0.75
kyse146,57.0,0.8421052631578947,15.080859649122806,266.6068522617951,1.082703536873852,24.0,2.0,0.7321428571428571
sedi312,57.0,0.7719298245614035,14.7369649122807,154.0170150082707,0.8421244981681192,17.0,3.0,0.6607142857142857
nasi298,57.0,0.8771929824561403,16.11421052631579,251.73845365220865,0.9846134110162501,31.0,2.0,0.7857142857142857
naky151,57.0,0.6140350877192983,28.106947368421054,1213.184435885573,1.239223768288764,10.0,8.0,0.44642857142857145
koqa816,57.0,0.9473684210526315,16.286140350877194,167.67756283560468,0.7950955143664241,33.0,1.0,0.8928571428571429
sila763,57.0,0.8245614035087719,16.14119298245614,135.01027507161652,0.7198595674755092,30.0,2.0,0.6964285714285714
pody147,57.0,0.8245614035087719,14.168947368421053,208.8079310575972,1.019849079039716,33.0,3.0,0.7321428571428571
voza333,57.0,0.8947368421052632,15.229087719298246,94.26744753770365,0.6375393359574816,22.0,2.0,0.8392857142857143
tiro932,57.0,0.7543859649122807,16.573859649122806,232.25502908947368,0.9195151868632461,15.0,2.0,0.5892857142857143
wujy562,57.0,0.8070175438596491,15.95398245614035,540.0480321520677,1.4566227338855395,15.0,3.0,0.6785714285714286
hamu369,57.0,0.8421052631578947,23.007859649122807,707.7239883481045,1.1562606307091814,25.0,2.0,0.75
nape687,57.0,0.2982456140350877,20.118263157894738,341.31691776492795,0.9183081165793847,8.0,11.0,0.17857142857142858
gevi782,57.0,0.7368421052631579,22.096087719298243,385.3269101132988,0.8883810470497631,22.0,8.0,0.6071428571428571
qoha890,57.0,0.9473684210526315,13.181456140350878,117.08584069833958,0.8208972492356029,30.0,2.0,0.9285714285714286
fili803,57.0,0.8596491228070176,14.287561403508771,111.57914144467418,0.7393216052709483,34.0,3.0,0.8035714285714286
puce552,57.0,0.543859649122807,18.967456140350876,48.45480885875626,0.3669943294494227,7.0,6.0,0.32142857142857145
buny935,57.0,0.7543859649122807,13.112736842105262,116.85083314915413,0.8243707257528617,21.0,4.0,0.6428571428571429
pimi228,57.0,0.6666666666666666,16.705807017543858,434.1275987588189,1.247214748576211,10.0,3.0,0.4642857142857143
kyjo289,57.0,0.7719298245614035,21.410473684210526,208.2319189680451,0.6739805675611118,20.0,3.0,0.6428571428571429
bepo134,57.0,0.7894736842105263,15.334684210526316,99.14799778599624,0.6493324952447037,27.0,5.0,0.6964285714285714
kise589,57.0,0.7894736842105263,21.945842105263157,320.3492202359336,0.8155668884728539,24.0,3.0,0.6964285714285714
remi231,57.0,0.6666666666666666,19.45861403508772,287.7557777025376,0.871766392167972,10.0,5.0,0.4642857142857143
qyjo579,57.0,0.7543859649122807,16.319315789473684,560.3463551017701,1.4505287105033806,9.0,3.0,0.5892857142857143
cyhu257,57.0,0.543859649122807,16.171263157894735,69.99374370838032,0.5173514456083397,12.0,8.0,0.39285714285714285
diha837,57.0,0.7543859649122807,14.331561403508772,207.8757350318766,1.0060241127704102,13.0,2.0,0.5535714285714286
ware232,57.0,0.8947368421052632,20.019350877192984,381.38620570653194,0.9755117370608419,29.0,2.0,0.8035714285714286
hyge979,57.0,0.8070175438596491,17.839473684210528,541.0730528853071,1.3039048938551745,16.0,2.0,0.6607142857142857
biqe951,57.0,0.7543859649122807,15.21384210526316,107.60090697849311,0.6818189402852332,12.0,4.0,0.625
jide437,57.0,0.8947368421052632,17.292701754385963,234.226184872854,0.8850236392393467,20.0,1.0,0.8035714285714286
zipu412,57.0,0.7894736842105263,11.980368421052633,120.51382716898499,0.9163223205207802,18.0,3.0,0.6428571428571429
vate767,57.0,0.7894736842105263,14.077736842105264,187.3719642628446,0.9723429332900813,20.0,2.0,0.6428571428571429
mefy253,57.0,0.8070175438596491,22.309157894736842,488.10128079456445,0.9903114408335042,17.0,4.0,0.7321428571428571
qafe413,57.0,0.5964912280701754,13.74954385964912,82.50929658197056,0.6606373928176641,8.0,5.0,0.4107142857142857
lota555,57.0,0.2807017543859649,12.901175438596493,92.55252373414787,0.7457012167633531,3.0,14.0,0.125
mecu237,57.0,0.7543859649122807,18.806947368421053,479.873367556109,1.1647829763930466,16.0,3.0,0.6428571428571429
cidy099,57.0,0.8771929824561403,13.105842105263156,119.81228293355264,0.8351908741264824,24.0,2.0,0.7857142857142857
xoba600,57.0,0.8245614035087719,14.437122807017543,416.0077541325658,1.412765439134796,16.0,4.0,0.75
joce161,57.0,0.2982456140350877,5.116298245614035,6.471406332973058,0.49721415260083823,3.0,10.0,0.14285714285714285
kywu572,57.0,0.8596491228070176,13.334964912280702,139.11074792523496,0.8844809133871616,33.0,3.0,0.7678571428571429
jefi901,57.0,0.8421052631578947,11.867842105263158,142.89929868533835,1.007263945884489,16.0,2.0,0.75
mari840,57.0,0.7543859649122807,19.367649122807016,768.6187613592105,1.4314579075275449,25.0,5.0,0.6428571428571429
nypy058,57.0,0.6140350877192983,13.310771929824561,75.70114965449561,0.6536541086433856,12.0,12.0,0.5178571428571429
rino885,57.0,0.7719298245614035,10.740666666666668,83.05565403928573,0.8485029619063524,22.0,3.0,0.6428571428571429
maju644,57.0,0.5789473684210527,10.950070175438597,163.3549378631422,1.1672106215404663,11.0,13.0,0.48214285714285715
qosy291,57.0,0.7719298245614035,10.453947368421053,66.76039343378758,0.7815902523984318,13.0,2.0,0.625
posy537,57.0,0.8596491228070176,11.432298245614037,113.6335002993421,0.9324373179831286,23.0,2.0,0.75
xoki390,57.0,0.5614035087719298,14.622736842105263,295.04884028576123,1.1746765300940014,9.0,6.0,0.39285714285714285
fagi164,57.0,0.5964912280701754,18.10322807017544,119.15340644765035,0.6029720876681763,5.0,5.0,0.39285714285714285
zozy719,57.0,0.7894736842105263,18.070684210526316,176.24314379790098,0.7346517525660471,27.0,5.0,0.7142857142857143
bopa107,57.0,0.7894736842105263,10.177403508771931,26.80538647028509,0.5087144137866334,31.0,5.0,0.7142857142857143
jyly989,57.0,0.6666666666666666,8.777035087719296,70.38411843118735,0.9558494688725941,11.0,3.0,0.48214285714285715
togu404,57.0,0.7719298245614035,18.222333333333335,132.57250836666665,0.6318627452377822,18.0,4.0,0.6428571428571429
gosa272,57.0,0.631578947368421,14.75633333333333,267.56895411815475,1.1085094594548646,15.0,7.0,0.4642857142857143
fovo989,57.0,0.8421052631578947,14.42605263157895,244.3849963831924,1.08365180189357,17.0,3.0,0.75
sira606,57.0,0.7192982456140351,14.755868421052632,135.93070284681235,0.7901217324191934,18.0,6.0,0.6607142857142857
loby351,57.0,0.7192982456140351,16.738385964912283,159.29719606920426,0.7540332340525192,17.0,5.0,0.625
fike806,57.0,0.7368421052631579,11.007035087719299,113.8637924386278,0.9694434293266757,22.0,8.0,0.625
fafe171,57.0,0.45614035087719296,22.206812865497078,433.7070610161906,0.9378038548233307,6.0,15.0,0.25
zyvo780,57.0,0.8245614035087719,16.269508771929825,128.56212044843357,0.696918628100608,21.0,3.0,0.7142857142857143
xune455,57.0,0.7368421052631579,14.171999999999999,246.3505721675595,1.107504868407056,15.0,5.0,0.6071428571428571
vamu972,57.0,0.8596491228070176,14.43921052631579,328.7931273745301,1.2557925926024847,24.0,3.0,0.7857142857142857
suzo040,57.0,0.6842105263157895,23.64505263157895,1223.2186515828944,1.479148448192036,12.0,4.0,0.5
wype120,57.0,0.6666666666666666,14.011236842105262,296.27804373903507,1.2284946228093587,17.0,12.0,0.5714285714285714
jicu869,57.0,0.6491228070175439,16.284622807017545,145.5936691057801,0.7409579152961702,14.0,7.0,0.5
wero373,57.0,0.8070175438596491,15.089087719298245,144.421274927287,0.7964391569770835,15.0,3.0,0.6964285714285714
juqo313,57.0,0.8245614035087719,11.366052631578947,78.18218023140665,0.7779366383519217,29.0,4.0,0.75
vexo008,57.0,0.543859649122807,20.650432748538012,398.1770865435115,0.9662933152945731,8.0,6.0,0.35714285714285715
punu787,57.0,0.42105263157894735,23.832578947368418,297.0981194103227,0.7232341273441575,8.0,8.0,0.26785714285714285
tomo782,57.0,0.15789473684210525,16.058070175438594,95.16857861946663,0.6075100124664939,3.0,22.0,0.05357142857142857
cupe992,57.0,0.3157894736842105,17.959833333333332,229.44130001897324,0.8433998030184767,7.0,11.0,0.17857142857142858
kyjo535,57.0,0.6842105263157895,14.353070175438596,108.60482115927319,0.7260720920764703,15.0,4.0,0.5357142857142857
raja244,57.0,0.6666666666666666,15.633350877192983,166.04808111962726,0.8242611966027338,10.0,5.0,0.5357142857142857
pino324,57.0,0.7192982456140351,27.576385964912276,954.7246185516449,1.1204738152270306,15.0,5.0,0.5892857142857143
qutu379,57.0,0.5087719298245614,14.042859649122807,258.98337917846175,1.1459888476740625,12.0,15.0,0.35714285714285715
nolu547,57.0,0.6140350877192983,25.108017543859653,1420.614153911889,1.5011553736716885,8.0,4.0,0.375
cape571,57.0,0.38596491228070173,18.569526315789474,120.6975936504856,0.5916276737937027,6.0,11.0,0.21428571428571427
coma628,57.0,0.7719298245614035,20.295473684210528,274.2563115534617,0.8159792660565717,13.0,3.0,0.6071428571428571
mida684,57.0,0.8771929824561403,12.131070175438596,299.92635218992797,1.427605451587204,28.0,2.0,0.8035714285714286
gaqe214,57.0,0.8245614035087719,8.775842105263157,88.47564699307645,1.0718230013165653,16.0,3.0,0.7142857142857143
pufe463,57.0,0.8947368421052632,10.580228070175439,193.8979183027099,1.3161080444831363,18.0,2.0,0.8392857142857143
fifa517,57.0,0.8771929824561403,10.38743859649123,110.74294005925752,1.013093560931009,17.0,1.0,0.7678571428571429
wuzy577,57.0,0.9473684210526315,9.105263157894736,109.91846945718984,1.1514440344327077,33.0,1.0,0.9107142857142857
sire515,57.0,0.8947368421052632,10.089315789473684,172.56823080831762,1.3020231556183202,25.0,2.0,0.8392857142857143
xyhi085,57.0,0.8771929824561403,10.25842105263158,79.64357480407268,0.8699511209059855,28.0,4.0,0.8035714285714286
nexy906,57.0,0.8596491228070176,9.384280701754387,106.3770330025376,1.0990639087681529,20.0,2.0,0.75
pyzi618,57.0,0.9473684210526315,13.459368421052632,414.79268383565164,1.5131809413015624,28.0,1.0,0.8928571428571429
muku118,57.0,0.7543859649122807,13.275017543859647,124.64018581456766,0.8409960193683832,15.0,4.0,0.6428571428571429
kewi488,57.0,0.7017543859649122,11.943,116.17789157083334,0.9025022908296877,11.0,4.0,0.5535714285714286
xafu780,57.0,0.2807017543859649,9.194947368421055,87.06349080015663,1.0147727357908596,3.0,8.0,0.08928571428571429
wowy820,57.0,0.3333333333333333,20.23771929824561,319.0116468869127,0.8825548414589383,7.0,23.0,0.21428571428571427
ryzo168,57.0,0.7368421052631579,14.708228070175437,156.0024787202694,0.849191021857658,16.0,3.0,0.5535714285714286
xavy753,57.0,0.2631578947368421,19.790070175438593,418.0875562369518,1.0332044942057563,4.0,19.0,0.16071428571428573
deje129,57.0,0.2982456140350877,22.61970175438596,327.9579376148182,0.8006121911923536,6.0,14.0,0.16071428571428573
